id_vivienda;id_hogar;id_persona;periodo;Horas;Sexo
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;50.00;Mujeres
9,05E+15;9,05E+16;9,05E+18;202201;50.00;Hombres
9,05E+15;9,05E+16;9,05E+18;202201;50.00;Hombres
9,07E+15;9,07E+16;9,07E+18;202201;50.00;Hombres
9,08E+15;9,08E+16;9,08E+18;202201;50.00;Mujeres
9,08E+15;9,08E+16;9,08E+18;202201;50.00;Hombres
9,08E+15;9,08E+16;9,08E+18;202201;50.00;Hombres
9,11E+15;9,11E+16;9,11E+18;202201;50.00;Hombres
9,12E+15;9,12E+16;9,12E+18;202201;50.00;Hombres
9,17E+15;9,17E+16;9,17E+18;202201;50.00;Hombres
9,17E+15;9,17E+16;9,17E+18;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;50.00;Hombres
1,01E+16;1,01E+17;1,01E+19;202201;50.00;Hombres
1,01E+16;1,01E+17;1,01E+19;202201;50.00;Hombres
1,01E+16;1,01E+17;1,01E+19;202201;50.00;Hombres
1,01E+16;1,01E+17;1,01E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Mujeres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Mujeres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,10E+16;1,10E+17;1,10E+19;202201;50.00;Hombres
1,11E+16;1,11E+17;1,11E+19;202201;50.00;Mujeres
1,11E+16;1,11E+17;1,11E+19;202201;50.00;Mujeres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,20E+16;1,20E+17;1,20E+19;202201;50.00;Hombres
1,21E+16;1,21E+17;1,21E+19;202201;50.00;Hombres
1,21E+16;1,21E+17;1,21E+19;202201;50.00;Mujeres
1,21E+16;1,21E+17;1,21E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Mujeres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Mujeres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Mujeres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,30E+16;1,30E+17;1,30E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Mujeres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Mujeres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Mujeres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,31E+16;1,31E+17;1,31E+19;202201;50.00;Hombres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Hombres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Hombres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Mujeres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Mujeres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Mujeres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Mujeres
1,40E+16;1,40E+17;1,40E+19;202201;50.00;Hombres
1,41E+16;1,41E+17;1,41E+19;202201;50.00;Hombres
1,41E+16;1,41E+17;1,41E+19;202201;50.00;Mujeres
1,41E+16;1,41E+17;1,41E+19;202201;50.00;Mujeres
1,50E+16;1,50E+17;1,50E+19;202201;50.00;Mujeres
1,50E+16;1,50E+17;1,50E+19;202201;50.00;Hombres
1,51E+16;1,51E+17;1,51E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;50.00;Hombres
1,71E+16;1,71E+17;1,71E+19;202201;50.00;Mujeres
1,71E+16;1,71E+17;1,71E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;50.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Mujeres
1,90E+16;1,90E+17;1,90E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Hombres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;50.00;Mujeres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Mujeres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Mujeres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Mujeres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Mujeres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Hombres
2,10E+16;2,10E+17;2,10E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;50.00;Mujeres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,30E+16;2,30E+17;2,30E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Mujeres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;50.00;Hombres
7,02E+15;7,02E+16;7,02E+18;202201;51.00;Hombres
7,02E+15;7,02E+16;7,02E+18;202201;51.00;Hombres
1,50E+16;1,50E+17;1,50E+19;202201;51.00;Hombres
1,50E+16;1,50E+17;1,50E+19;202201;51.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;51.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;51.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;51.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;51.00;Mujeres
2,20E+16;2,20E+17;2,20E+19;202201;51.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;51.00;Hombres
1,02E+15;1,02E+16;1,02E+18;202201;52.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;52.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;52.00;Hombres
1,03E+15;1,03E+16;1,03E+18;202201;52.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;52.00;Mujeres
9,02E+15;9,02E+16;9,02E+18;202201;52.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;52.00;Hombres
9,05E+15;9,05E+16;9,05E+18;202201;52.00;Mujeres
9,11E+15;9,11E+16;9,11E+18;202201;52.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;52.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;52.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;52.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;52.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;52.00;Mujeres
1,32E+16;1,32E+17;1,32E+19;202201;52.00;Hombres
1,40E+16;1,40E+17;1,40E+19;202201;52.00;Hombres
1,50E+16;1,50E+17;1,50E+19;202201;52.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;52.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;52.00;Mujeres
1,70E+16;1,70E+17;1,70E+19;202201;52.00;Mujeres
1,80E+16;1,80E+17;1,80E+19;202201;52.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;52.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;52.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;52.00;Mujeres
1,81E+16;1,81E+17;1,81E+19;202201;52.00;Mujeres
1,91E+16;1,91E+17;1,91E+19;202201;52.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;52.00;Hombres
2,20E+16;2,20E+17;2,20E+19;202201;52.00;Mujeres
2,30E+16;2,30E+17;2,30E+19;202201;52.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;52.00;Hombres
2,40E+16;2,40E+17;2,40E+19;202201;52.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;53.00;Hombres
7,14E+15;7,14E+16;7,14E+18;202201;53.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;53.00;Hombres
9,02E+15;9,02E+16;9,02E+18;202201;53.00;Hombres
1,00E+16;1,00E+17;1,00E+19;202201;53.00;Mujeres
1,00E+16;1,00E+17;1,00E+19;202201;53.00;Mujeres
1,50E+16;1,50E+17;1,50E+19;202201;53.00;Mujeres
1,60E+16;1,60E+17;1,60E+19;202201;53.00;Hombres
1,60E+16;1,60E+17;1,60E+19;202201;53.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;53.00;Hombres
1,81E+16;1,81E+17;1,81E+19;202201;53.00;Mujeres
2,40E+16;2,40E+17;2,40E+19;202201;53.00;Hombres
1,02E+15;1,02E+16;1,02E+18;202201;54.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;54.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;54.00;Mujeres
1,02E+15;1,02E+16;1,02E+18;202201;54.00;Hombres
